scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,Bottid,year,word_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Sinclair Broadcast Group said it reached a new carriage deal with YouTube TV that adds  the broadcaster’s digital broadcast networks and Tennis Channel to YouTube TV’s lineup.,2.0,25,,28,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"This suggests two things for most future businesses: first, get deeper into data, including data management and enhancement; and second, the foundational forms of data distribution — such as fiber, and via spectrum services, i.e., wireless and satellite — are worth keeping and enhancing, in lockstep with data collection.",2.0,27.0,,49,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"The series, The Color of Victory: Heroes of WW2, reveals the untold stories of the people of color who fought in the war and restores their place in the historic narratives of the war, according to the network. Elba will executive produce and narrate the series, which will also showcase how the war experiences of people of color helped shape and inspire post-war movements for freedom around the world, said Nat Geo officials.",2.0,25,,73,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"It is also about how that cooking show is at the center of a remarkable season for AMC Networks’   Content Room branded  content unit, which integrated a record 15 sponsors into AMC’s annual “Best Christmas Ever” programming stunt.",1.0,17,,41,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The company said it increased the number of fiber-to-the-home broadband customers in the quarter. Net adds were 36,000 in the quarter as total fiber broadband customers reached 172,000 at the end of the year.",0.0,2.0,,34,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"On the other side, INCOMPAS, which represents competitive carriers and some high-profile edge providers, said the FCC should definitely reclassify internet access as a telecommunications service and reinstitute net neutrality rules “to ensure that residential and small business customers throughout the United States have access to an open internet so that they can access the lawful  online content , applications, and services of their choice.”",0.0,11,,66,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Detroit is on the rise and so are the people. It’s a city where Black culture is strong. This reemerging city is all about family, friendship, business, excellence and of course, love and marriage,” said OWN.",2.0,25,,36,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"As FCC chair Jessica Rosenworcel suggested at a House oversight hearing Wednesday (June 21) that cable  video -related regulation provided for in the 1984 and 1992 Cable Acts did not apply to  online video providers, at a separate Senate Commerce Committee FCC nomination hearing Thursday (June 22), chair Maria Cantwell (D-Wash.) pressed the issue.",0.0,11,,56,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The combination of premium  video inventory, like NBCU’s, and the Walmart shopper data can be a game-changer for marketers.",2.0,27,,20,0.3
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"The numbers reflect how important the pivot to the living room has been for a service whose original purpose was almost entirely based on  streaming to PCs. For YouTube and its corporate cousin  Google , the TV set has been a powerful propellant, giving the  video service real estate parity on the television screen alongside legacy television brands like ABC, ESPN, MTV and Fox News Channel. For millions of TV watchers, tuning into YouTube is now little different from summoning ESPN or Fox News to the screen, with one big exception: YouTube engrosses viewers in a more personalized, interactive experience compared with a linear television network. “Eyeballs are moving away from linear TV, and we are helping brands move beyond (the) traditional,”  Google senior VP Phillip Schindler noted in a recent quarterly earnings review. “Obviously … connected TV is an important part of this strategy.”",1.0,0,,93,0.5
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"Heavy hitters from both sides of the Standard General-Tegna merger debate, including former Democratic chairs of the FCC and FTC, met with the FCC’s Republican commissioners last week as the companies attempted to get the FCC to give them a thumbs up or a thumbs down on the deal ASAP.",0.0,11,,50,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Deal will enable local advertisers to reach new audiences,2.0,25,,13,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"With the backing of broadcasters, who have been trying to get more money for their  online content , including by pushing for an antitrust exemption from Congress to negotiate for aggregated news  content , Senate Commerce Committee chair Maria Cantwell (D-Wash.) wrote Rosenworcel asking her to revive the 2014 inquiry with a focus on good-faith negotiation rules related to edge provider aggregation of news  content from print and broadcast sources.",0.0,11,,73,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Nationwide, Charter has about 60,000 linear channels that it sells against every day.",2.0,29,,13,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"That means that  Disney would continue to make ESPN available a part of the bundle, while also releasing a version of the network “on a true a la carte basis in DTC form,” he said.",2.0,26,,36,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"But it turns out that quadrature amplitude modulation, or QAM, the digital encoding standard for linear cable  video , “is going to be with us for a long time,” according to  Charter chief fi0cial officer Jessica Fischer .",0.0,5,,40,0.2
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Weggemann, the athlete who won the Quickfire challenge, worked with Delta since 2019 as a member of Delta’s advisory board on disability. “When they became a Team USA partner, I was ecstatic because I’m very biased in my enthusiasm for Delta,” she said. “They’re a remarkable brand because when you’re with them, it truly is a family.”",2.0,25,,57,0.3
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Also in the show are the actress and friend Akera Lewis, spiritual coach ‘M’ Nagle, agent Tiara and rock musician and friend Myke Terry. Lewis sees herself as the “hood princess,” according to Fer0dez. “We come from two completely different worlds, but there is a bridge.”",2.0,25,,46,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reality crime  series to run across network's YouTube channel,2.0,25,,13,0.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Holloway would venture back into the broadcast arena in 2011 as president of multichannel distribution at  Ion   Media Networks before moving into the  streaming space in 2020 with  the launch of two urban-focused services, URBN-TV and UKW   Media , targeting multicultural viewers on the emerging digital platform.",2.0,25,,54,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"The  series , an adaptation of the 1990’s movie of the same name about a professional women’s baseball league,  was initially renewed for a four-episode second season this past April .  Series co-creator and executive producer Abbi Jacobson recently took to social  media to decry the show’s cancellation.",2.0,25.0,,52,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Fans already subscribing to Marquee via a cable, satellite, telco or virtual multichannel  video programming distributor (vMVPD) can stream programming through the new Marquee Sports Network App at no added cost.",1.0,20,,32,0.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"Magna predicted the organic growth of  streaming — both ad-supported  video on demand and  free ad-supported   streaming television (FAST) channels — growing by 21.2%, nearly offsetting the organic decline and weaker pricing of linear ad sales.",2.0,29,,41,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Fox News averaged 1.9 million viewers during the week of November 27 to December 3, surpassing last week’s chart leader  ESPN’s 1.7 million viewers, according to Nielsen numbers supplied by Fox News. The news network's November 30 DeSantis vs. Newsom: The Great Red vs. Blue State Debate special averaged 5.4 million viewers across its live airing and repeat telecast to pace its ratings performance.",1.0,17,,65,0.3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Fair treatment raises another new net neutrality issue since the last battle over the rules — equity, an issue that could bring cost into the equation and raises the specter of some form of rate regulation.",0.0,11,,36,0.2
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"The HFPA was ridiculed for its lack of diversity in a   series of stories in the L.A. Times, which reported that the association did not have a single Black member. As a result, NBC cancelled the 2022 Golden Globe Awards telecast.",2.0,25,,43,0.4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"The FCC said it had tentatively concluded that it has the regulatory authority to impose such customer service obligations on DBS, the first time it will have done so if it adopts the rulemaking.",0.0,11,,34,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WXIA Atlanta won for Rebecca Lindstrom’s #Keeping report on a special-needs child who was abandoned in an emergency room. ABC News Studios and  Hulu won for Leave No Trace: A Hidden History of the Boy Scouts.  WBRZ Baton Rouge won for Chris Nakamoto’s Murder-Lies-Hidden Evidence: Holding Louisiana State Police Accountable.,2.0,25.0,,52,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"On multiple occasions, we made it clear to Newsmax that we wanted to continue to offer the network, but ultimately Newsmax’s demands for rate increases would have led to significantly higher costs that we would have to pass on to our broad customer base,” DirecTV said in a statement. ""Anyone, including our customers, can watch the network for free via NewsmaxTV.com, YouTube.com and on multiple  streaming platforms like Amazon Fire TV, Roku, and  Google Play. We continually evaluate the most relevant programming to provide our customers and expect to fill this available channel with new  content .""",1.0,18.0,,93,0.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Other goals were to build a strong management team at the channel and develop “new commercial pathways’ beyond linear TV, and inroads have been there made via  deals with Peacock ,   Hulu and YouTube TV, with the  Hallmark   Movies Now streaming service and with ad-supported  video - on - demand and FAST channel launches, he said.",2.0,29.0,,63,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"When I look at the big picture, the cable companies are losing a great number of subscribers to T-Mobile and Verizon as those companies ramp up their wireless home internet capabilities,"" Moore told Fierce. ""So, to me gaining a mobile capability is all about locking down the churn, locking down the number of subscribers that are currently with the cable companies."" ■",2.0,28.0,,62,0.3
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"OrkaTV’s marketplace generates 35 billion ad requests per month. The ads are displayed on television sets, without popups or skipping.",2.0,29,,20,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"We also hope that the competitive consequences resulting from the WarnerMedia- Discovery merger inform updates to the merger guidelines to ensure that the guidelines reflect the needs of workers, consumers and  content creators in the  media and entertainment industry,” the letter said.",2.0,28,,44,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"As FAST continues to be a critical area for growth around the world, we are thrilled to announce the expansion of Mark’s role at A+E Networks,” Steven MacDonald, president, global licensing & international at A+E, said. “Under his leadership, A+E was an early entrant to the space, helping to monetize our vast library of owned and original  content across an emerging fleet of digital and  streaming platforms. With Mark at the helm, we will continue to build on our pioneering global position in FAST.”",2.0,29,,86,0.2
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Altice USA investors, who have watched the cable operator’s market capitalization — once at well above $10 billion — precipitously decline to around $1.8 billion, as its broadband customer growth has ground to a halt, like the idea of Altice merging with a far more diversified TMT conglomerate.",2.0,28.0,,48,0.4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"That reality notwithstanding, at Wednesday's hearing both Democrats and Republicans praised FCC chair Jessica Rosenworcel and her colleagues for how they had been working cooperatively.",0.0,11,,25,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Such blackouts are a form of leverage in what is a marketplace negotiation, but Rosenworcel clearly sees blackouts as unfair to consumers.",0.0,2,,22,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"A year ago, Charter lost 240,000  video subscribers in the second quarter.",2.0,28,,13,0.3
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"It’s essential that people understand the importance of climate news and why these stories need to be shared, told, and illustrated accurately and objectively,” Nora Zimmett, president of news and original  series for The Weather Channel, said. “It means so much to us that we’re able to highlight the amazing work of these journalists. Our ongoing goal is to consistently further the climate conversation, make more people aware of the urgency of the crisis, and show appreciation for the everyday people doing their part to make a better planet for all of us.”",2.0,25,,93,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,This weekend’s lineup of live sports events begins on the soccer field with the National Women's Soccer League championship game.,2.0,25,,20,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"WBD added 9.6 million paid  streaming customers in 2022, ending the year with 96.1 million subscribers across its soon-to-merge HBO Max and  Discovery Plus  streaming services.",2.0,28.0,,29,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"At this point, addressable advertising includes both targeted ads inserted into breaks by pay TV distributors as well as targeted ads in connected TV programming.",2.0,29.0,,25,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The panel will break down the action from each NLCS game as it's happening while providing their unique perspectives and insights on Hispanic culture in baseball, said WBD Sports.",2.0,25,,29,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Already the Federal Communications Commission’s busiest docket,  the effort to restore network neutrality rules saw a rush of new comments Thursday (December 14), the deadline for initial submissions by interested parties looking to affect the outcome of the proceeding.",0.0,11,,40,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"For Paramount and CBS, the revolt threatened to spill out onto other digital arrangements with the likes of  Paramount Plus ,  Hulu Plus Live TV and  YouTube TV .",2.0,25,,32,0.2
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,"Epsilon’s first-party data will give AudienceXpress more information about transactions and consumer behavior, enabling it to create more precise connected TV audience segments for clients.",2.0,27,,25,0.4
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Newby, author of the science fiction book We Make Monsters, also said the shows let the producers and programmers introduce the classic monsters to a new audience that may not be familiar with the old  movies , or who aren’t going to the theaters to watch the new films.",1.0,17,,50,0.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,The satellite rivals have been  working together to serve advertisers looking for addressability.,2.0,25,,14,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"In the ring, YouTube star Jake Paul on Sunday will look to advance his boxing career when he faces Tommy Fury in the main event of an  ESPN Plus pay-per-view boxing card on Sunday. On Saturday,  Showtime will telecast a live fight card headlined by the junior welterweight championship fight between Subriel Matias and Jeremias Ponce.",1.0,17.0,,58,0.3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"The rise of  ad-supported   video - on - demand ( AVOD ) services will prompt  subscription video players to “concentrate their investments on what  AVOD doesn’t do as well — forcing a shift in strategy.”  AVOD excels in news, kids programming, family programming and reality  content , Magid said, and so SVODs will have to do a better job delivering and marketing premium  content .",1.0,0,,73,0.4
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The big viewership on Max is good news for AT&T, Olay, Shipt and  Adobe , which bought Barbie sponsorship packages. It was unclear how many of Max’s viewers were on the ad-supported plan.",1.0,20,,34,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"The brand will also have category exclusivity across both the College Football Playoff and the Tournament of Roses in the Life Insurance, Wealth Management, and Fi0cial Advisory categories.",2.0,29.0,,28,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"December 12: Under Pressure: The U.S. Women’s World Cup Team (sports documentary),  Netflix",2.0,25,,14,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"GAF’s programming has been criticized for not featuring enough diverse characters and storylines. What do you say to the network’s detractors regarding diversity? I think that as our company is evolving, we are becoming much more diverse. We have some terrific projects in 2024 that we are extremely excited about that feature a pool of [diverse] talent, from Karen Abercrombie to Percy Bell and Stacey Patino, who we believe are going to be big stars. They’re in an original  series called County Rescue. I believe as people learn about our programming offerings moving forward in 2024, a lot of that criticism will go away. We are very focused on it, and we’re proud of what we have coming up.",2.0,25,,93,0.3
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Maher said late last week that  HBO’s Real Time With Bill Maher would return to the studio, despite the strike. With the WGA and AMPTP resuming talks Wednesday, Maher in a tweet Monday, walked back the return-to-work plan.",2.0,30,,39,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Dish Network reported lower second-quarter profits as it lost 294,000 more pay TV subscribers.",2.0,28.0,,14,0.3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Because these fees may have the effect of limiting consumer choice after a contract is enacted, it may negatively impact competition for services in the marketplace,” Rosenworcel's office said in announcing the upcoming vote. “Additionally, billing cycle fees require TV  video service subscribers to pay for a complete billing cycle even if the subscriber terminates service prior to the end of that billing cycle. These fees penalize consumers for terminating service by requiring them to pay for services they choose not to receive.”",0.0,11,,84,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"* “Will TikTok commit to not selling American user data to third parties, including subsidiaries or parent companies, in the future?”",2.0,27,,21,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"We have opportunities in datacasting and there are two generations now who don’t actually know you can get free TV, so introducing the notion of over-the-air television and the launch of the new Tablo digital  video recorder are very exciting for us,” she said.",2.0,29,,45,0.4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"In a deal that would shake up the  media business,  Warner Bros.   Discovery CEO David Zaslav has reportedly discussed a possible merger with  Paramount Global .",2.0,28,,31,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"President Joe Biden speaks as he announces a $42 billion investment in high-speed internet infrastructure during an event in the East Room of the White House on June 26, 2023 in Washington, DC. (Chip Somodevilla/Getty Images))",0.0,2,,36,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Like most cable companies operating at the dawn of the low-priced fixed wireless access home internet age, WOW! is losing customers in high-speed internet — it bled 4,400 broadband customers in Q3. But with customers upgrading their plans — over 80% of WOW! subscribers are now on tiers of 500 Megabits per second or higher — and paying or more bandwidth, high-speed data revenue increased 7% year over year to record levels.",0.0,2,,72,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Standard General agreed to acquire Tegna in an $8.6 billion deal that includes the assumption of $3.2 billion in debt. Apollo Global Management (AGM) is providing some of the funding for the deal. AGM controls CMG, which will own some of the Tegna stations if the deal is approved.",2.0,28.0,,49,0.3
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Rob Christensen: The marketplace has evolved from household-level identification to now identifying valuable customers inside of households and creating custom audience segments from these customers. Coupled with retail  media opportunities and how incredibly shoppable the future of TV is, there is a ton of opportunity for networks, platforms, and brands alike. With purchases increasingly being made via phone, the phone’s camera, or even voice in the smart home, we can enhance reporting, measurement, and verification to give us all a better sense of the consumers who are viewing  content for specific products within a particular market.",2.0,26,,93,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"With an estimated 6.2 million AT&T broadband customers still on copper DSL, 5G FWA ""makes sense"" as an alternative, Desroches added, until fiber can reach these customers, or if they're in rural places in which fiber won't be deployed to them.",0.0,2.0,,41,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Four-part  series looks at the influence of African-American cuisine on the U.S.,2.0,25,,13,0.3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"The trajectory, the timing of that really is up to macro conditions. How when does the ad market recover? What are linear declines going forward? We continue to cut costs in the linear segment to maintain our margins. So I'm pretty confident that we have a lot of growth ahead at NBCUniversal,” he said. ■",2.0,29.0,,55,0.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"We’re proud to work with VideoAmp to provide their advanced measurement to our clients and further solidify our commitment to advanced advertising solutions,” Casey Gould, senior VP, ad sales and advanced advertising at  Hallmark Media , said. “As we head into the launch of our highly anticipated holiday season, this partnership will offer our advertisers new, rewarding data findings that showcase the value of advertising within our unique brand of feel-good content and reinforce our presence as a leading destination in the cable landscape.”",2.0,29,,85,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,OWN will air this summer a new documentary  series from Essence magazine that looks at Black America over the past 50 years.,2.0,25,,23,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Sinclair purchased 19 Fox Sports RSNs in 2019 for $10.6 billion, then preceded to embark on two expensive stock buybacks.",2.0,28.0,,20,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"While  Netflix is just building an ad sales and serving infrastructure working with  Microsoft , Amazon is well-versed in ad sales and commerce, which may give its launch a smoother runway.",2.0,29,,33,0.2
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,"Alison is extremely well-respected across the advertising ecosystem for her focus on partnership as well as her innovative leadership in the Connected TV and digital ad space,“ Marshall said. “As a pioneer of the shift to data-driven selling, Alison brought instrumental value to the marketplace at large, and I have no doubt her acumen and experience will bring incredible value to our team.”",2.0,0,,63,0.5
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Virtual pay TV companies now control more than 20% of U.S. pay TV. And since they're not beholden to traditional broadcast retransmission rules, that's bad news for station groups",1.0,20,,29,0.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Tegna, which owns 64 TV stations in 51 U.S. markets, agreed to be acquired by Standard General in February 2022 for $8.6 billion including debt. It also owns multicast networks True Crime Network, Twist and Quest and advanced-advertising company Premion.",2.0,28,,40,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Our primary focus is always to serve sports fans and we know they want both betting  content and the ability to place bets with less friction from within our products,” Jimmy Pitaro, chairman of ESPN, said. “The strategy here is simple: to give fans what they’ve been requesting and expecting from ESPN. Penn Entertainment is the perfect partner to build an unmatched user experience for sports betting with ESPN BET.”",2.0,25.0,,71,0.3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,The FCC also cited the possibility that the deal structure would allow Standard General and Tegna to “artificially” raise retrans fees.,0.0,11,,21,0.3
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"The strike will have the most immediate impact on the movie theater companies, credit-rating agency Moody’s said in a report Monday, but next on the chopping block are the  media companies making the transition to  streaming from broadcast television and pay TV channels, Moody’s said.",2.0,30,,47,0.4
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"I’m honored to lead and steward MavTV’s rich legacy into the future – and do so with immense optimism and a new direction that further fuels the passion of enthusiasts in subcultures across two-wheel, four-wheel, dirt, pavement and water,” Olivares said.",2.0,25,,41,0.3
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"Gomez said the effort was not about controlling the internet or its rates, but about getting input on how best to create a needed national regulatory framework to make sure the internet remains accessible, secure, open and available, including to historically underserved communities. Gomez, who is Hispanic, delivered her open meeting remarks in both English and Spanish.",0.0,11,,57,0.4
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"With the TV industry in transition between traditional and digital advertising, and sellers scrambling to make their revenue goals in a tough economy, it might seem difficult to get too excited about a new order management system.",2.0,29,,37,0.5
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Gift of a Lifetime is the network’s annual initiative that picks a single deserving woman and thanks her for her selflessness during the year.,2.0,25,,24,0.3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Zaslav assembled Warner Bros.  Discovery starting out as CEO of   Discovery Communications , a smaller cable networks company.   Discovery acquired Scripps Networks Interactive and then  WarnerMedia .",2.0,28,,33,0.2
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"The FCC has proposed to require cable and satellite operators to give consumers the ""all-in"" price for their  video service so they can price shop among  video alternatives, including  streaming services.",0.0,11,,34,0.4
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Last month,  WBD sold AT&T SportsNet Pittsburgh to Fenway Sports Group, owner of the NHL’s Pittsburgh Penguins.",2.0,28,,18,0.4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"The shift from broadcast, cable and satellite to streaming has profound impact on existing laws, regulations and agreements that have been foundational in support of public safety and access to local news,” the senators wrote. Those foundational agreements are a reference to the  must-carry/retransmission consent rules that require  multichannel video programming distributors (MVPDs) to negotiate for carriage of that unique broadcast content if broadcasters seek payment, or carry the signals if a broadcaster elects must-carry.",1.0,20,,77,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cuffee-Brown served as a Women in Cable Telecommunications (now The WICT Network) board member and a Cable Telecommunications Association for Marketing (CTAM) board member. She also informally mentors women and noted that,2.0,25,,32,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"Our unified ad-decisioning platform was designed to allow clients, like Paramount, to build upon our capabilities to meet their specific programmatic needs,” FreeWheel general manager Mark McKee said. “In this case, Conduit utilizes the FreeWheel platform to make a unified decision on Paramount’s behalf, enabling advertisers to tap into the scale of Paramount’s global portfolio in a way that optimizes ad spend and maintains a premium advertising experience for consumers.”",2.0,29,,70,0.4
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"NCTA also pointed out to the FCC before the vote that the Biden executive order had not proposed banning all early termination fees, just those that were unjust or unreasonable.",0.0,11,,30,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"According to  credit reporting agency Fitch Ratings, DirecTV lost about 500,000 subscribers in the third quarter, leaving it with 13.3 million customers.",2.0,28.0,,23,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,INCOMPAS and a handful of other communications trade associations are urging Congress to fill the empty fifth seat on the Federal Communications Commission ASAP.,1.0,23,,24,0.2
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Equally important, Congress hasn’t authorized the FCC to insert itself into these negotiations. The definitions and language Congress wrote into current statutory provisions do not extend to internet streamers.",0.0,11,,29,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Nearly 66% of users who sign up for Bally Sports Plus cancel their  subscription within six months, according to new research published by Antenna.",2.0,28,,25,0.3
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"The first two episodes of Genius: MLK/X will air on February 1 and stream the next day on  Disney Plus and  Hulu , with two episodes debuting weekly throughout Black History Month.",2.0,25,,34,0.3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Rosenworcel did use the term “restrict” rather than “ban” when discussing the relevant fees, so it was unclear just how the final item would come down on whether the fees were unfair and unreasonable on their face, or as applied unfairly and unreasonably.",0.0,11,,43,0.2
