scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,paragraph,label,source,length_approx,singlebott,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Many have also speculated that larger companies in larger industries will eventually take a major role in the streaming/online video industry, including telecoms. For example, AT&T announced in June that it would spend $70 million in 2008 to build out its CDN infrastructure, something it also did back in 2000. Similarly, in January 2007, Level 3 Communications, LLC acquired the CDN assets of SAVVIS for $135 million (and later those of StreamCast) and has since become one of the largest providers in terms of storage capacity as well as a pricing leader.",0.0,1,0.0,0.0,92,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Nevertheless, the ripple effects of economic turmoil have yet towash over the business webcasting sector.As industry executiveshead into 2009, most are reporting that the sales pipeline is stillfull and that corporate users are still exploring new investments invideo-enriched business communications.",0.0,1,0.0,1.0,40,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"In 2009, I certainly hope we’ll see more platform vendors support standard formats, such as H.264, and open metadata standards. As the iTunes music store and YouTube have demonstrated, having common portals for finding video content offers immense value to students and the general public alike. However, as of yet, content in iTunes is invisible to someone searching YouTube and vice versa. Students shouldn’t have to make the academic equivalent of the iTunes or YouTube, Coke or Pepsi decision to get their curricular content. They shouldn’t have to go through multiple portals or interfaces to find content from different classes—that’s just asking them to ignore the stuff that is less convenient to access. ",0.0,1,0.0,1.0,114,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"What seems apparent though is that momentum is gatheringbehind nonlinearity of web video.How different metadata andindexing schemes play out in the industry is to be seen.There isalso a dependence on different players (clients) to support theimplemented features, creating another set of dynamics and raisingthe question again—how many players can coexist? However,none of these are new questions, and if the past is any indication,such concerns have not stopped companies from innovating andcustomers from adopting new internet technologies.Try countingthe number of different video formats on the internet, and let meknow when you figure it out.",0.0,1,0.0,1.0,93,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"—Jan Ozer, in his review in the June/July issue of Streaming Media Velocix Metro For Velocix and ISPs, this is a very different approach to the market, andit’s one to watch very closely.Most ISPs let CDN providers come into theirnetwork and deploy caching boxes to allow the ISP to pass traffic directlyto the CDN, which helps to reduce their transit costs.This new approachby Velocix lets ISPs build what is essentially their own private CDNenabling them to control costs and potentially add additional revenue if theISP has good peering and wants to deliver content to users outside of theirlast end mile.This is something Verizon is not doing today but is expectedto utilize down the road due to their extensive peering arrangements.Inaddition to the cost savings, Velocix Metro enabled ISPs to receive arevenue share based on traffic delivered via their networks from Velocix.",0.0,1,0.0,0.0,141,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Unfortunately, much of Compressor’s stellar performance and deinterlacing quality is wasted with H.264 encoding, an area in which Apple used to be the breakaway quality leader. It’s hard to tell whether Apple lost ground, the other codecs advanced, or both, but Apple is now last in H.264 quality. At high bandwidths, of course, quality is quite good, but if you’re paying for your H.264 bandwidth, you’ll want to choose a different encoder. Access to H.264 encoding features is also quite limited. ",0.0,1,0.0,1.0,82,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The quality and features Episode provides for Flash Video arealso very good, with support for both two-pass encoding andVP6-S and E, but multiple-file encoding times are awful.Forexample, Episode rendered five 1-minute source files to FLVformat in 47:40 (min:sec) on our 8-core Apple workstation, whileSqueeze did the same work in 6:48 with equal quality and featuresupport (albeit working from a predeinterlaced source).",0.0,1,0.0,1.0,61,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“The AVC License separately grants (a) a right to manufacturers to make and sell AVC products,” said Tom O’Reilly, MPEG LA’s manager of research and public relations, “and (b) a right to content providers to use such AVC products to encode and decode AVC Video. A royalty applies to each.”  ",0.0,1,0.0,1.0,52,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Summary In conclusion, the MPEG LA aggregation of a patent bundle into a licensing portfolio is an attempt to make the licensing process easier for the user or manufacturer of an H.264 encoding or decoding system. While the process is not simple to understand, a complaint often lodged against the H.264 licensing process by competing codec solutions, it is much easier than trying to gather licenses from a large number of patent holders.  While the process of figuring out which areas are applicable might be tricky, the fees themselves are easily calculable, with the exception of a few questions we’ve noted throughout this document. ",0.0,1,0.0,0.0,106,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"• Gauging Scalability: Companies must determine what premium they are willing to pay for a system that can grow with expanded internal demand for online video. Some initial implementations can be highly affordable but offer only a dead end in terms of long-term deployment viability. As companies expand their use of online multimedia, demand for add-on capabilities, such as content management systems, will grow in step with their burgeoning use of online video communications.",0.0,1,0.0,1.0,74,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Transrating content—that is, reducing the bitrate for internet distribution—will always degrade image quality.Cross-conversion ortranscoding content originally compressed toAVC/MPEG-4 Part 10 or VC-1/Windows Media, Flash, or QuickTimeis a complex processing challenge with inherent quality loss.It isbest to repurpose baseband video and perform a single encode.",0.0,1,0.0,1.0,44,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Third, if clients are paying for the event to be webcasted live, be sure they know about any problems with the test that are out of the control of the webcast team. Although companies such as TV Worldwide have been doing live webcasts for more than 10 years, for many people, it’s a brand-new technology. That means that if anything goes wrong in a webcast, the obvious party to point the finger at is the one with the newest technology. If there are problems that will seriously impact the quality of the live webcast, the client needs to understand that going in. If it goes well, the webcaster usually ends up getting the credit. If not, and if the client was not made aware of the issues, it not only reflects badly on the webcaster but also can sour the client on the technology itself.",0.0,1,0.0,1.0,141,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We recognize that worldwide networks are undergoingexplosive growth with video as the key driver. LSI solutions for video include: Media Processors for video trans-coding; Communication Processors for QoS & traffic management; and, Content Inspection Processors deliveringencoding acceleration for high-definition video. ",0.0,1,0.0,1.0,41,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Yet I was also a bit disappointed because the site onlyfeatures videos uploaded to YouTube.Despite beingowned by the 900-lb.gorilla of web searching, YouTubedoesn’t have much incentive to send you to contentlocated elsewhere.Beyond that, it’s also a much biggertask to effectively sift through all the video on the web inorder to come up with the educational stuff, even whenthe search is restricted to .edu domains.",0.0,1,0.0,1.0,64,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,What Is Cloud Encoding?  Cloud encoding services are  internet-basedcompanies to which you upload your source video filesand then choose encoding and delivery parameters.They encode and deliver your files to the designatedlocations and/or third-party services.,0.0,1,0.0,1.0,36,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q: The biggest potential problem with cloud encoding seems to Whichever cloud encoding platform you choose, you don’t want to take a step backward in your encoding practices. In terms of general encoding parameters, while browsing the various encoding platforms, I noticed that some vendors don’t provide options for VBR and CBR or the ability to set the key frame interval.",0.0,1,0.0,1.0,61,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"On the right of the player, the entire transcript is available, and every single word is clickable and will show the time on the timeline that the word appears and jump to that point in the video.",0.0,1,0.0,0.0,37,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Results were also good with encoding to VP6 format,which produced SD and HD files similar in quality to On2Flix Pro, Carbon Coder, and most other VP6 encoders.On2must have done a good job making its softwaredevelopment kit (SDK) easy to use, because mostencoding tools that create VP6 produce very similar quality.In terms of the feature set, Episode lets you encode in eitherVP6-E or VP6-S formats, as well as singleand dual-pass VBR.You can also produce files with an alpha channel and choosebetween Best and Normal quality.I used the former for allquality and performance tests as described below.",0.0,1,0.0,1.0,95,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"I agreed with his assessment that online advertisements suffer from their sameness to traditional television ads, which are designed to engage a different audience altogether.Plus the poor quality of onlineadvertisement encoding, relative to the much higherquality encoding seen on TV, visually calls into starkcontrast the difference between the quality of the programming and the quality of the advertisement.",0.0,1,0.0,1.0,58,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"What Do We Do Now? One caveat is that if someone wants content bad enough, he or she will endure ads, find a torrent, or do whatever is necessary to watch a favorite show. Ask a rabid Lost fan to miss an episode and see how well that goes over. So how do we get consumers to pay attention? Simple: Give them what they want. We have more choices now than ever before. So find your target audience, ask them what they want, and then listen to what they say. ",0.0,1,0.0,1.0,91,0.3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Once again, we don’t have any actual data from YouTubeto prove its point, we just have to take YouTube’s word forit.It does say that the 3%–5% number is old and wrong, but it doesn’t share with us what the accurate numberactually is.I would agree with YouTube that the numberof monetized views is what’s most important, but you alsohave to take the volume of monetized views into account aswell.Monetization only works as a business model if thevolume of videos you get revenue from is large enough to support your business.Also, when YouTube sayssomething has “more than tripled,” that really meansnothing to us without numbers.It sounds good, but what’sthe base number it was working off of that actually tripled?I like seeing Google going on the offensive, butunfortunately this post by YouTube didn’t answer any ofthe so-called “myths” in the industry.Are they myths?Maybe, but until YouTube proves it to us with actualnumbers, no one is truly going to know.",1.0,1,0.0,0.0,141,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“We haven’t grown our Mediasite system beyond the initial implementation of about 500 end points,” says Lasher. “So for very large meetings, like the CEO town hall, we gather people together to view the meeting. We do this for two reasons: first, for the camaraderie and a way to get people engaged and listening and, secondly, moving them away from sitting at their desk and multitasking to actively engaging in the live event.”",0.0,1,0.0,1.0,73,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“Today’s ‘TiVo generation’ [members] are comfortable watching most content on their own schedule,” Aquilone says. “There’s also a lessened demand for immediate feedback, which increases the likelihood of more prerecorded presentations, as the content originators don’t feel compelled to do all their events live, instead providing an email address and asking for feedback. Having said that, for live events, we find we get much better interaction than we do from a physical meeting. When a presenter at a physical meeting may get nine questions, a live streamed event may generate 99 questions or comments.”",1.0,1,0.0,1.0,94,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"To accomplish its streaming vision, Merck has four main auditoriums with remote control cameras, audio boards, and encoders. The pharmaceutical giant also has carts that carry portable sound gear such as mixers and equalizers for use in conference rooms. ",0.0,1,0.0,0.0,40,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"“As more people work from home,” says Lasher, “we’ve added the ability for employees to listen to an audio-only stream. We push slides through a web app that the external audio-stream vendor provides on their external portal.”",0.0,1,0.0,1.0,37,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Some video producers are concerned about this trend.“Leave video production to the professionals,”they say.But their complaints are quickly being brushed aside in the face of overwhelming demand by an ever-growing number of users that are enthusiastically adopting the concept.Similar warnings were voiced years ago when desktop publishing first became available,shortly followed by desktop presentation creation tools such as Aldus Persuasion and Microsoft PowerPoint.Professional graphics designers identified early challenges:“There are ten typefaces per page”and “These are unreadable slides—they’re not created by artists.” While they had a point—there is no substitute for good design—the reality was that “business-based”end users became increasingly adept,and the applications became pervasive.As a result, internal business typesetting and presentation production is now the norm. So to video professionals blocking EGC we say,“It’s better to join now because there’s no turning back.User demand for EGC is growing exponentially and is indicative of historical ommunication and collaboration adoption patterns!”",0.0,1,0.0,0.0,141,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Mack, who wrote the bible on streaming media production and is now technical operations director for ScreenPlay, ought to know. His company uses time-based metadata to catalog, deliver, and analyze promotional video content, including movie trailers, music videos, and video game trailers. ScreenPlay started as a simple concept that its founder used to catalog videos for his video store and that has now expanded into metadata for an enviable entertainment client list.",2.0,1,0.0,1.0,72,0.2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Simple taxonomies are fine for static content that is finely structured.But what about video clips, which are by nature only partially structured?Jörg Waitelonis, a Ph.D.student in Germany, is creating Yovisto, anacademic video search engine to catalog semistructured content such as recordings of lectures and seminars.",1.0,1,0.0,1.0,45,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“Our core goal is to help people find moving images,”says Jackson, “but we’ve found we had to move wellbeyond user interfaces to the creation of effectivemetadata tools and interfaces.”",1.0,1,0.0,0.0,29,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1. It must be able to live stream video from a webcam. 2. It must be able to record while streaming. 3. It must be able to embed the recorded video into another site.,0.0,1,0.0,1.0,34,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In my quality tests, I set Video Complexity to Best, changed the default one-pass CBR to two-pass VBR, and generally left all other settings at their defaults, lest the testing hours expand to testing days or testing weeks. I compared the files produced by Expression Encoder 3 with Sorenson Squeeze (5.1), Rhozet Carbon Coder (3.13) and Telestream Episode Pro (5.2) in both SD (640x480 at 30 fps, 500Kbps total data rate) and HD (720p at 30 fps, 800Kbps total data rate).",0.0,1,0.0,1.0,81,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Otherwise, the screencam implementation is certainly usable for a version 1.0 implementation, though it is nothing that will convince Camtasia owners to uninstall. During my testing, I captured and produced a short screencam “first look” of Expression Encoder, which you can view at www.doceo.com/ee3.mp4. For all my whining, the quality was quite good, though I recommend outputting in very high quality H.264 format from Expression Encoder 3 if you’re going to edit further. ",0.0,1,0.0,1.0,74,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Online Video Delivers Intelligent Content Intelligent Content contains data that allows content to be delivered over a variety of sites and platforms,and has built in calls-to-action that generate a response in the viewer.With online videos you can create intelligent content with high production values at extremely cost effective prices. There are three basic layers of Intelligent Content delivered through online video:",0.0,1,0.0,0.0,61,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Objectives M&S TV was launched with a range of objectives including: • Increase sales • Raise the level of customer engagement on www.marksandspencer.co. • Illustrate the hidden stories beyond the shop floor • Provide an elevated customer experience • Allow deeper insight into the company’s social and environmental responsibility program, Plan A • Streamline the shopping experience through integration of e-commerce tools • Raise awareness of the brand beyond www.marksandspencer.com • Provide a deep range of content to the consumer that informs, educates and entertains.",1.0,1,0.0,1.0,85,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"We've Been Here Before If you rewind the web a few years, you may remember the nightmarish undertaking it was to develop any rich web experience that supported all the web browsers of the day.This was not only because the browsers were not mature but also because we lacked quality JavaScript libraries that could handle browser detection and act appropriately.In early 2006,jQuery hit the scene and changed the way web applications were developed and deployed.jQuery enabled web developers to share workarounds and chain together shortcuts of common tasks.This enabled developers to quickly build innovative rich web experiences without having to worry about the increasingly complicated set of underlying web platforms.Today it’s hard to imagine building a web application without using a JavaScript framework.jQuery alone is used by nearly 30 percent of the top 10,000 web sites.",0.0,1,0.0,0.0,136,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"According to Nielsen, mobile is now the fastest growing segment of video consumption. And with close to 500 million users, Facebook has emerged as the leading platform for content sharing and discovery. In addition, connected devices like Boxee and Roku are meeting pent-up demand from consumers frustrated by the lack of freedom and control over how and when they consume programming.",1.0,1,0.0,0.0,61,0.1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"With more tools and distribution points than ever before, media publishersstand poised to reap the benefits of are bounding ad market and a competitiveinfrastructure environment that has significantly reduced cost.Now is the time for them to rededicate themselves to their audiences and their content. Enterprises need to be more proactive about leveraging the power of video. It’s been said that a picture is worth a thousand words.At 29.97 frames per second,a five-minute video would be worth 8,991 words! Organizations everywhere are only just beginning to embrace the communicative power of video,both internally and externally.",1.0,1,0.0,0.0,94,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"There are several ways to use video in mobile marketing. Among Limelight Networks customers, one popular scenario is for enhanced directory listings. It’s the modern-day equivalent of a display ad in the Yellow Pages, but video provides a better opportunity for demonstrating how a product or service works. Another use case is for direct video emails and SMS. Limelight customer Imavex offers targeted marketing services and now includes video in its online STREAMOTOR service. STREAMOTOR became popular initially with a number of car dealerships, which use the service to send mobile video both to existing and prospective customers. A mobile video acts like a video voicemail that a consumer can access at any time. Sending a video birthday message to a loyal customer strengthens that relationship. Likewise, sending a follow-up video after a customer test-drives a new car adds a personal touch that can make the difference between a purchase and a lost opportunity.",0.0,1,0.0,0.0,141,0.2
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Do-it-yourself enterprise video publishing seemed doable, at first. But Hyatt’s corporate information technology department was suddenly inundated with requests to share video. It was quickly realized that Hyatt’s underlying networks were unprepared for the task.",0.0,1,0.0,0.0,35,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Smooth Streaming Presentations is designed for encoding and delivering screencasts. While Microsoft has not pushed this as a feature—it’s hard to even find information online about the presentations option—the company is beginning to push this as a way to do multiplebitrate versions of screen capture that it hopes will provide a definitive answer to entrenched products such as Camtasia, which only record in one bitrate.",0.0,1,0.0,1.0,65,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Obviously, this is a worst case scenario, and there are two schools of thought on mod-16. One treats nonmod-16 streams like “ring around the collar,” evidencing a total lack of sophistication on the part of the compressionist. However, there are some very relevant arguments against the importance of mod-16. First, as shown in the Frame Size column of Table 7, not all mod-16 resolutions are a perfect 16:9 aspect ratio, forcing the compressionist to either crop pixels or adapt a non-16:9 aspect ratio, which distorts the video, however slightly. Second, the extra pixels are always at the edges, so the encoder can apply less data to these blocks without a noticeable loss in quality. ",0.0,1,0.0,0.0,115,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Then there’s bandwidth. “In terms of where we are with Wi-Fi, it’s like back in 1999 when we were just streaming to desktops—the sources had good resolution and the computers had better and better speeds, but it was all limited by the size of the pipe in between them,” observes Joe Einstein, a digital architect at AEG Digital Media, which is now doing 30%–40% of its broadcasts as live streaming from its plant at the Nokia Center in Los Angeles. “The best performance is streaming over Wi-Fi, and the lowest is on the typical cell networks provided by companies like AT&T and Verizon. You’re going from about 1.5MB per second down to between say 100KB and 200KB per second. Quite a difference in speed. We have to tailor the stream to the device type, and the biggest changes are in the frame size and the bitrate for mobile streaming.”",0.0,1,0.0,0.0,141,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“Each encoder is set up for a particular handset platform profile that automatically sets it up to encode for an iPhone, an Android, a BlackBerry, and so on,” Tom Sahara, senior director of production operations for Turner Sports, explains. Most of what takes place once the signals reach the encoder farms tends to be automatic—the result of plenty of programming ahead of time—as is distribution to the various carriers. But Sahara says there’s still a lot of management that has to go on. The diversity of handset profiles in the market is in contrast to broadcast sports in general, which are now shown almost universally in high definition at the major-network level. In some cases, each phone type might have multiple bitrate streams, if the carrier supports that. The best solution is to start with the highest quality signals possible. “Even if it’s on a 160x240 [resolution] handset screen, for instance, the quality is better if the source material is high-quality,” he says. ",0.0,1,0.0,1.0,141,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The JavaScript compatibility between browsers could also be an issue. Just as a well-designed siteworks in any browser, HTML5 designers should take care that the code is well-tested and exhibitsthe same results in all supported browsers.",0.0,1,0.0,1.0,36,0.2
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"Gustavo Caetano CEO | SAMBA TECH we see a huge growth in live streaming of content.This demand isbeing driven by the explosive growth in the number and variety ofpowerful new wireless and broadband-enabled viewing devices, likethe iPad.The number of users accessing live video streams via theInternet is being driven by increased bandwidth and connectivityoptions.Users now have the ability to quickly stream extremely largefiles and high volumes of video content to global audiences onpersonal computers, IPTVs and mobile devices.",1.0,1,0.0,1.0,78,0.3
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The Future of TV is “Over-The-Top” (OTT) as an end-to-end, cloud-based publishing platform for live and on-demand video, the Kyte Platform has been powering engaging web and mobile video experiences for leading media companies and brands. Increasingly these customers are also asking how we can help them to reach audiences in the living room, on their TVs, via the open Internet. This is “over-the-top” (OTT) video and it’s poised to fundamentally change the world of media consumption and delivery",0.0,1,0.0,0.0,79,0.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Of course, the argument goes, you can already find just about any movie, TV show, sporting event, or album online for free now. But for all the entertainment industry's griping about The Pirate Bay, the average consumer still doesn’t want to go to the trouble of finding bootleg versions of the things they want, then taking the time to download them from unreliable sources, only to find out that they’re not getting what they thought they were getting or that the quality of what they’re getting isn’t worth consuming.",1.0,1,0.0,1.0,89,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"“We’re seeing the beginnings of consumer-focused consumption in the enterprise,” says Stubenvoll. “Enterprises are waking up to the reality that in order to instruct, educate, and inform their employees and customers, they need to deliver content in whatever way their audiences want to consume it, be it a computer, a mobile device, or an IP-enabled TV.”",0.0,1,0.0,0.0,56,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"By using the unique attributes of online communications to understand viewers,webcasting professionals can providevaluable insights that management canapply to broader trends.",1.0,1,0.0,1.0,22,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"Mobile video wasn’t invented in 2009, but many people certainly got their first taste of it this past year with the rise of smartphones and the appearance of early dedicated players. Older walled-garden subscription models with postage stamp-sized windows evaporated in favor of larger-screen, high-resolution video available for the cost of a data service account and, in some cases, a custom app. Mobile video also became a two-way street in 2009; many people uploaded their videos on-the-go, sometimes to sites that let others watch them as they happened or shortly thereafter. Behind the scenes, the industry took a great step forward, offering delivery models that made streaming easier and more affordable",0.0,1,0.0,0.0,111,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Qik, the social mobile video application, continued to make news in 2009 by completing a $5.5 million round of funding in July and by adding support for new phones, including the Apple iPhone, in August. After the company completed its round of funding, it welcomed Marcus Ogawa of Quest Venture Partners to its board of directors. ",1.0,1,0.0,1.0,57,0.1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Enterprise streaming solutions are often overlooked. Compared with their media and entertainment counterparts, which progress rapidly, or even higher education solutions that see frequent updates to meet the demands of newer portable devices, enterprise streaming products can sometimes be accused of being stuck in a time warp.",0.0,1,0.0,0.0,47,0.3
